row_id,image_id,bbox,category_id,height,width,position,positionName,categoryName,superCategoryName
286,237928,"[286.2, 88.09, 146.7, 444.4]",82,640,457,5,middleRight,refrigerator,appliance
287,441247,"[387.65, 122.06, 46.07, 147.99]",82,424,640,4,middleCenter,refrigerator,appliance
288,248111,"[427.05, 194.4, 108.94, 232.6]",82,427,640,8,bottomRight,refrigerator,appliance
289,226984,"[466.38, 99.54, 75.06, 297.93]",82,427,640,5,middleRight,refrigerator,appliance
290,437898,"[234.13, 121.86, 156.41, 257.16]",82,427,640,4,middleCenter,refrigerator,appliance
291,407614,"[386.66, 121.37, 124.73, 300.31]",82,426,640,5,middleRight,refrigerator,appliance
292,575970,"[14.02, 112.0, 70.11, 361.35]",82,480,640,3,middleLeft,refrigerator,appliance
293,527750,"[286.16, 181.99, 140.84, 223.87]",82,640,427,5,middleRight,refrigerator,appliance
294,525083,"[188.51, 163.75, 37.51, 184.66]",82,428,640,3,middleLeft,refrigerator,appliance
295,415194,"[0.0, 135.86, 72.94, 147.24]",82,480,640,3,middleLeft,refrigerator,appliance
296,52996,"[224.46, 114.24, 192.94, 212.04]",82,426,640,4,middleCenter,refrigerator,appliance
297,485844,"[59.62, 54.28, 159.29, 178.87]",82,396,576,3,middleLeft,refrigerator,appliance
298,491216,"[4.3, 38.74, 104.76, 591.22]",82,640,480,3,middleLeft,refrigerator,appliance
299,78266,"[55.78, 96.24, 93.3, 108.69]",82,428,640,3,middleLeft,refrigerator,appliance
300,453302,"[20.07, 141.86, 141.84, 233.14]",82,375,500,6,bottomLeft,refrigerator,appliance
301,425226,"[138.07, 38.83, 257.44, 581.04]",82,640,480,4,middleCenter,refrigerator,appliance
302,382696,"[64.72, 74.43, 144.54, 289.08]",82,480,640,3,middleLeft,refrigerator,appliance
303,30213,"[490.18, 111.59, 145.65, 241.08]",82,449,640,5,middleRight,refrigerator,appliance
304,40471,"[335.92, 224.15, 51.95, 297.37]",82,640,427,5,middleRight,refrigerator,appliance
305,452793,"[374.22, 50.14, 265.78, 370.38]",82,427,640,5,middleRight,refrigerator,appliance
306,507081,"[4.31, 63.28, 74.79, 568.09]",82,640,640,3,middleLeft,refrigerator,appliance
307,186980,"[17.18, 144.81, 140.31, 217.63]",82,640,457,3,middleLeft,refrigerator,appliance
308,156278,"[437.93, 41.84, 44.65, 44.65]",85,425,640,2,topRight,clock,indoor
309,382122,"[202.99, 231.3, 27.96, 22.72]",85,640,424,4,middleCenter,clock,indoor
310,484760,"[491.45, 269.59, 34.05, 33.04]",85,426,640,8,bottomRight,clock,indoor
311,441247,"[34.99, 150.6, 19.35, 27.12]",85,424,640,3,middleLeft,clock,indoor
312,184762,"[1.69, 1.69, 432.3, 369.1]",85,375,500,4,middleCenter,clock,indoor
313,68833,"[446.26, 33.74, 34.83, 39.19]",85,480,640,2,topRight,clock,indoor
314,74209,"[546.14, 130.53, 45.15, 52.08]",85,480,640,2,topRight,clock,indoor
315,447169,"[532.8, 191.61, 29.6, 24.11]",85,480,640,5,middleRight,clock,indoor
316,140658,"[144.69, 124.44, 39.33, 35.54]",85,640,480,1,topCenter,clock,indoor
317,465129,"[121.87, 319.52, 21.51, 27.27]",85,480,640,6,bottomLeft,clock,indoor
318,492878,"[215.77, 159.75, 26.5, 144.59]",90,640,640,4,middleCenter,toothbrush,indoor
319,413552,"[204.73, 186.74, 21.52, 19.19]",90,640,426,1,topCenter,toothbrush,indoor
320,507473,"[291.31, 147.65, 60.56, 42.57]",90,480,640,4,middleCenter,toothbrush,indoor
321,508370,"[0.0, 292.15, 351.44, 273.29]",2,640,427,7,bottomCenter,bicycle,vehicle
322,144333,"[74.62, 272.65, 278.38, 353.0]",2,640,426,7,bottomCenter,bicycle,vehicle
323,224051,"[348.76, 74.82, 155.76, 287.88]",2,428,640,4,middleCenter,bicycle,vehicle
324,560474,"[0.0, 119.73, 640.0, 354.88]",3,480,640,4,middleCenter,car,vehicle
325,515266,"[598.76, 105.26, 36.46, 24.95]",3,427,640,2,topRight,car,vehicle
326,8211,"[141.29, 161.45, 110.76, 149.48]",4,459,640,3,middleLeft,motorcycle,vehicle
327,299887,"[5.41, 130.27, 314.59, 344.87]",4,480,640,3,middleLeft,motorcycle,vehicle
328,467511,"[4.3, 157.85, 396.06, 404.66]",4,640,416,4,middleCenter,motorcycle,vehicle
329,333745,"[0.0, 0.0, 427.0, 447.72]",6,640,427,4,middleCenter,bus,vehicle
330,313182,"[180.08, 128.63, 393.51, 259.16]",6,424,640,4,middleCenter,bus,vehicle
331,565391,"[188.47, 278.98, 168.54, 42.42]",17,640,480,4,middleCenter,cat,animal
332,199771,"[367.57, 264.24, 72.91, 157.18]",44,425,640,7,bottomCenter,bottle,kitchen
333,241319,"[105.15, 37.6, 38.16, 93.92]",44,476,640,0,topLeft,bottle,kitchen
334,144798,"[386.63, 163.28, 38.37, 88.24]",44,640,425,2,topRight,bottle,kitchen
335,136355,"[221.64, 87.5, 17.45, 26.91]",44,427,640,1,topCenter,bottle,kitchen
336,68078,"[273.57, 276.86, 30.75, 71.03]",44,640,360,5,middleRight,bottle,kitchen
337,429598,"[613.87, 113.93, 22.32, 77.3]",44,480,640,2,topRight,bottle,kitchen
338,30213,"[305.4, 333.21, 264.95, 111.24]",62,449,640,8,bottomRight,chair,furniture
339,407614,"[494.62, 377.57, 100.06, 47.66]",62,426,640,8,bottomRight,chair,furniture
340,507081,"[47.59, 375.71, 77.88, 152.89]",62,640,640,6,bottomLeft,chair,furniture
341,438774,"[531.5, 206.6, 88.04, 49.92]",62,425,640,5,middleRight,chair,furniture
342,17899,"[356.56, 91.89, 121.55, 133.07]",63,640,480,2,topRight,couch,furniture
343,415194,"[40.99, 221.2, 212.49, 34.51]",67,480,640,3,middleLeft,dining table,furniture
344,117425,"[1.92, 187.57, 455.74, 232.19]",67,426,640,7,bottomCenter,dining table,furniture
345,129113,"[0.0, 2.7, 640.0, 472.44]",67,480,640,4,middleCenter,dining table,furniture
346,472046,"[94.09, 234.18, 107.95, 105.55]",67,425,640,6,bottomLeft,dining table,furniture
347,480122,"[5.77, 366.85, 606.84, 265.22]",67,640,640,7,bottomCenter,dining table,furniture
348,2592,"[0.82, 0.92, 636.81, 360.25]",67,366,640,4,middleCenter,dining table,furniture
349,298396,"[238.92, 323.78, 369.73, 149.19]",67,480,640,7,bottomCenter,dining table,furniture
350,3845,"[1.69, 1.69, 498.31, 366.57]",67,375,500,4,middleCenter,dining table,furniture
351,34873,"[346.85, 200.91, 171.81, 27.92]",67,480,640,5,middleRight,dining table,furniture
352,414510,"[223.47, 30.95, 256.53, 255.54]",8,640,480,2,topRight,truck,vehicle
353,469192,"[176.9, 225.26, 460.58, 184.45]",8,480,640,4,middleCenter,truck,vehicle
354,141597,"[39.34, 131.3, 360.79, 198.63]",8,427,640,4,middleCenter,truck,vehicle
355,345027,"[150.33, 288.74, 126.79, 74.26]",8,403,640,7,bottomCenter,truck,vehicle
356,292997,"[392.11, 194.21, 192.74, 72.68]",8,480,640,5,middleRight,truck,vehicle
357,138639,"[149.39, 259.08, 11.12, 18.54]",10,480,640,3,middleLeft,traffic light,outdoor
358,577932,"[81.57, 141.27, 28.09, 41.4]",10,543,640,0,topLeft,traffic light,outdoor
359,293044,"[0.0, 0.0, 287.5, 160.0]",67,160,288,4,middleCenter,dining table,furniture
360,227511,"[79.61, 272.0, 4.99, 7.92]",11,375,500,6,bottomLeft,fire hydrant,outdoor
361,168337,"[302.16, 307.42, 50.38, 86.23]",11,480,640,7,bottomCenter,fire hydrant,outdoor
362,89556,"[235.6, 265.86, 76.36, 124.21]",11,480,640,7,bottomCenter,fire hydrant,outdoor
363,412531,"[66.67, 169.6, 64.05, 154.43]",14,480,640,3,middleLeft,parking meter,outdoor
364,30828,"[225.49, 75.51, 69.09, 84.44]",14,427,640,1,topCenter,parking meter,outdoor
365,187243,"[0.0, 237.12, 314.23, 396.39]",1,640,480,6,bottomLeft,person,person
366,202228,"[128.59, 172.47, 183.81, 303.99]",1,640,480,4,middleCenter,person,person
367,54654,"[99.24, 50.34, 271.82, 582.47]",1,640,407,4,middleCenter,person,person
368,383606,"[302.94, 125.16, 46.13, 156.32]",1,480,640,4,middleCenter,person,person
369,117645,"[395.79, 166.07, 32.57, 56.5]",1,480,640,4,middleCenter,person,person
370,365642,"[98.42, 122.61, 254.38, 482.97]",1,640,426,4,middleCenter,person,person
371,297353,"[176.33, 63.04, 296.96, 421.35]",1,640,640,4,middleCenter,person,person
372,580294,"[411.14, 3.05, 228.86, 435.04]",1,443,640,5,middleRight,person,person
373,393569,"[375.37, 121.56, 196.32, 220.04]",1,480,640,5,middleRight,person,person
374,333745,"[54.5, 144.26, 137.76, 358.93]",1,640,427,3,middleLeft,person,person
375,565045,"[259.42, 356.67, 73.58, 141.83]",1,500,333,8,bottomRight,person,person
376,233370,"[11.51, 396.7, 407.01, 149.58]",1,640,427,7,bottomCenter,person,person
377,481573,"[376.22, 83.29, 185.24, 545.66]",1,639,640,5,middleRight,person,person
378,173008,"[242.7, 66.95, 265.34, 407.73]",1,480,640,4,middleCenter,person,person
379,223747,"[249.44, 98.94, 187.91, 194.57]",1,370,500,5,middleRight,person,person
380,37670,"[436.85, 23.73, 203.15, 161.8]",1,480,640,2,topRight,person,person
381,484415,"[0.0, 30.47, 194.03, 205.79]",1,240,320,3,middleLeft,person,person
382,485844,"[189.55, 39.16, 168.18, 346.16]",1,396,576,4,middleCenter,person,person
383,520910,"[160.19, 162.32, 81.8, 309.29]",1,640,427,4,middleCenter,person,person
384,281032,"[210.63, 52.77, 351.36, 369.55]",1,427,640,4,middleCenter,person,person
385,108026,"[111.32, 0.0, 528.68, 423.2]",1,428,640,4,middleCenter,person,person
386,30828,"[181.76, 160.61, 394.31, 104.82]",1,427,640,4,middleCenter,person,person
387,2532,"[182.96, 305.48, 101.51, 168.46]",1,640,480,4,middleCenter,person,person
388,243204,"[198.47, 35.96, 281.53, 593.97]",1,640,480,5,middleRight,person,person
389,314177,"[167.72, 280.97, 156.12, 318.43]",1,640,481,7,bottomCenter,person,person
390,144333,"[117.4, 123.27, 199.02, 343.62]",1,640,426,4,middleCenter,person,person
391,527750,"[176.55, 124.49, 115.44, 339.52]",1,640,427,4,middleCenter,person,person
392,170099,"[13.96, 37.42, 349.11, 435.03]",1,478,640,3,middleLeft,person,person
393,17436,"[110.93, 490.03, 66.56, 145.2]",1,640,481,6,bottomLeft,person,person
394,262895,"[0.0, 6.12, 334.0, 493.88]",1,500,334,4,middleCenter,person,person
395,384808,"[179.37, 39.37, 149.11, 273.54]",1,500,375,5,middleRight,person,person
396,465129,"[111.93, 94.65, 196.95, 378.84]",1,480,640,3,middleLeft,person,person
397,123480,"[108.7, 111.57, 286.28, 349.78]",1,480,640,4,middleCenter,person,person
398,3156,"[4.32, 15.86, 361.81, 619.82]",1,640,443,4,middleCenter,person,person
399,237118,"[239.64, 150.6, 226.73, 467.8]",1,640,580,4,middleCenter,person,person
400,561256,"[321.49, 120.43, 212.65, 352.36]",1,480,640,5,middleRight,person,person
401,489339,"[54.72, 90.72, 313.66, 549.28]",1,640,426,4,middleCenter,person,person
402,474095,"[56.18, 24.72, 221.35, 469.66]",1,500,333,4,middleCenter,person,person
403,398905,"[217.82, 31.67, 293.62, 335.84]",1,427,640,4,middleCenter,person,person
404,22371,"[93.36, 21.28, 277.56, 250.24]",1,282,425,4,middleCenter,person,person
405,163562,"[134.84, 0.0, 318.1, 333.0]",1,333,500,4,middleCenter,person,person
406,25096,"[1.12, 37.08, 211.24, 291.01]",1,500,375,3,middleLeft,person,person
407,33638,"[62.91, 243.53, 140.01, 265.83]",1,640,425,3,middleLeft,person,person
408,465179,"[0.0, 96.78, 373.59, 397.29]",1,500,374,4,middleCenter,person,person
409,507473,"[29.12, 8.63, 398.03, 465.98]",1,480,640,4,middleCenter,person,person
410,523100,"[251.93, 26.73, 228.07, 235.55]",1,640,480,2,topRight,person,person
411,206411,"[2.16, 194.23, 174.74, 182.29]",1,480,640,3,middleLeft,person,person
412,543047,"[283.49, 203.11, 156.47, 87.6]",67,480,640,4,middleCenter,dining table,furniture
413,365207,"[375.99, 350.48, 55.87, 29.19]",15,588,640,4,middleCenter,bench,outdoor
414,349184,"[2.88, 204.22, 307.77, 427.15]",15,640,428,4,middleCenter,bench,outdoor
415,458768,"[282.1, 229.76, 64.72, 23.82]",15,427,640,4,middleCenter,bench,outdoor
416,78404,"[73.81, 138.54, 312.99, 191.82]",15,350,500,7,bottomCenter,bench,outdoor
417,30828,"[57.7, 156.76, 542.41, 181.76]",15,427,640,4,middleCenter,bench,outdoor
418,289343,"[0.43, 499.79, 339.79, 106.45]",15,640,529,6,bottomLeft,bench,outdoor
419,515266,"[89.04, 179.99, 550.96, 233.61]",15,427,640,7,bottomCenter,bench,outdoor
420,163562,"[87.32, 224.89, 110.52, 72.97]",34,333,500,6,bottomLeft,frisbee,sports
421,2532,"[206.17, 443.28, 60.14, 48.68]",35,640,480,7,bottomCenter,skis,sports
422,97679,"[194.59, 155.14, 134.06, 32.43]",36,480,640,4,middleCenter,snowboard,sports
423,117645,"[415.24, 203.19, 14.0, 27.13]",36,480,640,4,middleCenter,snowboard,sports
424,492362,"[79.28, 496.04, 240.54, 110.99]",41,640,427,7,bottomCenter,skateboard,sports
425,279278,"[262.19, 173.16, 113.92, 117.68]",41,429,640,4,middleCenter,skateboard,sports
426,481573,"[0.0, 149.34, 445.15, 489.66]",41,639,640,4,middleCenter,skateboard,sports
427,489339,"[0.0, 136.92, 426.0, 502.02]",42,640,426,4,middleCenter,surfboard,sports
428,175364,"[577.81, 106.53, 22.47, 36.93]",46,461,614,2,topRight,wine glass,kitchen
429,346703,"[104.73, 528.91, 71.7, 111.09]",46,640,550,6,bottomLeft,wine glass,kitchen
430,501523,"[284.96, 0.7, 64.72, 35.17]",47,480,640,1,topCenter,cup,kitchen
431,3845,"[105.92, 0.04, 77.11, 55.08]",47,375,500,0,topLeft,cup,kitchen
432,279278,"[531.52, 0.18, 56.16, 64.67]",47,429,640,2,topRight,cup,kitchen
433,93437,"[575.78, 205.62, 18.31, 33.16]",47,361,640,5,middleRight,cup,kitchen
434,229358,"[451.93, 322.75, 30.62, 38.65]",47,423,640,8,bottomRight,cup,kitchen
435,102707,"[477.22, 361.7, 130.65, 243.42]",47,612,612,8,bottomRight,cup,kitchen
436,2592,"[222.89, 34.54, 209.73, 213.02]",47,366,640,4,middleCenter,cup,kitchen
437,458992,"[273.05, 322.86, 164.32, 94.95]",48,640,480,5,middleRight,fork,kitchen
438,504711,"[32.56, 197.21, 607.44, 200.8]",48,483,640,4,middleCenter,fork,kitchen
439,84241,"[132.92, 169.85, 22.94, 31.84]",48,396,640,3,middleLeft,fork,kitchen
440,123585,"[54.76, 289.78, 122.51, 31.84]",48,640,480,3,middleLeft,fork,kitchen
441,3845,"[137.45, 44.25, 286.93, 48.91]",48,375,500,1,topCenter,fork,kitchen
442,329219,"[13.89, 0.0, 8.28, 42.04]",49,427,640,0,topLeft,knife,kitchen
443,199771,"[393.62, 335.72, 187.31, 83.67]",49,425,640,8,bottomRight,knife,kitchen
444,397133,"[135.57, 249.43, 22.32, 28.79]",49,427,640,3,middleLeft,knife,kitchen
445,458992,"[61.76, 371.41, 83.89, 30.05]",49,640,480,3,middleLeft,knife,kitchen
446,25096,"[39.31, 310.6, 104.68, 75.46]",49,500,375,6,bottomLeft,knife,kitchen
447,2592,"[27.84, 216.86, 588.99, 98.09]",49,366,640,7,bottomCenter,knife,kitchen
448,117425,"[387.2, 181.79, 44.66, 179.64]",50,426,640,4,middleCenter,spoon,kitchen
449,356347,"[336.9, 89.81, 303.1, 107.86]",50,480,640,2,topRight,spoon,kitchen
450,98018,"[157.95, 400.22, 16.8, 26.78]",50,427,640,6,bottomLeft,spoon,kitchen
451,351609,"[202.04, 0.75, 57.63, 71.09]",50,333,500,1,topCenter,spoon,kitchen
452,281032,"[200.54, 273.22, 32.43, 15.56]",50,427,640,4,middleCenter,spoon,kitchen
453,512476,"[396.95, 289.98, 24.58, 29.12]",50,426,640,7,bottomCenter,spoon,kitchen
454,480122,"[392.93, 193.12, 13.38, 26.11]",50,640,640,1,topCenter,spoon,kitchen
455,523175,"[72.48, 72.17, 401.17, 236.96]",50,375,500,4,middleCenter,spoon,kitchen
456,494869,"[330.33, 227.44, 21.22, 16.0]",50,640,427,5,middleRight,spoon,kitchen
457,351609,"[0.75, 65.97, 498.95, 267.03]",51,333,500,4,middleCenter,bowl,kitchen
458,30213,"[294.74, 220.92, 49.04, 26.25]",51,449,640,4,middleCenter,bowl,kitchen
459,110884,"[16.84, 347.71, 64.06, 62.34]",51,640,640,3,middleLeft,bowl,kitchen
460,40471,"[186.51, 319.06, 34.97, 24.14]",51,640,427,4,middleCenter,bowl,kitchen
461,512476,"[316.2, 297.95, 108.76, 58.75]",51,426,640,7,bottomCenter,bowl,kitchen
462,481386,"[50.9, 228.04, 81.05, 48.37]",51,640,427,3,middleLeft,bowl,kitchen
463,91615,"[336.03, 166.93, 33.04, 11.56]",51,425,640,4,middleCenter,bowl,kitchen
464,402346,"[181.28, 249.68, 384.56, 230.32]",51,480,640,7,bottomCenter,bowl,kitchen
465,543047,"[288.15, 363.38, 25.35, 15.98]",51,480,640,7,bottomCenter,bowl,kitchen
466,47121,"[0.73, 205.76, 73.46, 54.21]",51,480,640,3,middleLeft,bowl,kitchen
467,45229,"[261.42, 414.75, 19.99, 12.12]",51,480,640,7,bottomCenter,bowl,kitchen
468,34873,"[409.48, 194.92, 40.26, 21.08]",51,480,640,5,middleRight,bowl,kitchen
469,482436,"[345.91, 225.34, 52.38, 18.96]",51,401,640,4,middleCenter,bowl,kitchen
470,136772,"[66.2, 20.31, 369.35, 297.14]",51,334,500,4,middleCenter,bowl,kitchen
471,523100,"[1.44, 327.47, 477.48, 300.58]",51,640,480,7,bottomCenter,bowl,kitchen
472,229311,"[52.57, 169.32, 35.98, 16.98]",51,375,500,3,middleLeft,bowl,kitchen
473,480122,"[260.62, 406.63, 111.25, 66.52]",51,640,640,7,bottomCenter,bowl,kitchen
474,435880,"[585.69, 231.81, 20.25, 10.9]",51,480,640,5,middleRight,bowl,kitchen
475,425226,"[6.09, 163.3, 90.8, 26.19]",51,640,480,0,topLeft,bowl,kitchen
476,550714,"[3.24, 187.69, 636.76, 286.92]",52,480,640,7,bottomCenter,banana,food
477,66231,"[573.48, 274.16, 61.98, 56.75]",52,427,640,8,bottomRight,banana,food
478,530836,"[289.19, 305.15, 10.23, 11.35]",52,464,640,7,bottomCenter,banana,food
479,58705,"[45.22, 193.23, 43.93, 96.12]",52,482,640,3,middleLeft,banana,food
480,480122,"[278.92, 372.8, 66.78, 66.26]",52,640,640,4,middleCenter,banana,food
481,575970,"[346.86, 254.74, 20.33, 11.64]",52,480,640,4,middleCenter,banana,food
482,37777,"[220.65, 178.93, 37.84, 27.91]",52,230,352,8,bottomRight,banana,food
483,298396,"[365.94, 411.93, 64.12, 22.0]",52,480,640,7,bottomCenter,banana,food
484,3661,"[61.27, 0.0, 491.86, 348.62]",52,384,640,4,middleCenter,banana,food
485,74209,"[514.92, 226.25, 16.34, 10.07]",52,480,640,5,middleRight,banana,food
486,12667,"[283.84, 48.74, 163.77, 241.29]",52,480,640,4,middleCenter,banana,food
487,185802,"[33.13, 111.26, 200.28, 353.88]",52,640,480,3,middleLeft,banana,food
488,34873,"[307.07, 188.26, 15.04, 9.36]",53,480,640,4,middleCenter,apple,food
489,78266,"[268.99, 192.47, 12.63, 13.58]",53,428,640,4,middleCenter,apple,food
490,522007,"[0.71, 202.0, 45.91, 39.69]",53,480,640,3,middleLeft,apple,food
491,440475,"[83.18, 262.06, 31.24, 10.52]",53,427,640,3,middleLeft,apple,food
492,351609,"[0.0, 88.2, 471.04, 244.8]",55,333,500,4,middleCenter,orange,food
493,565045,"[265.17, 436.99, 20.32, 23.44]",55,500,333,8,bottomRight,orange,food
494,136772,"[73.8, 30.98, 303.48, 195.69]",55,334,500,4,middleCenter,orange,food
495,173008,"[49.95, 444.43, 43.72, 30.93]",55,480,640,6,bottomLeft,orange,food
496,78266,"[268.24, 194.52, 11.35, 10.19]",55,428,640,4,middleCenter,orange,food
497,293044,"[88.22, 16.62, 65.56, 59.8]",57,160,288,1,topCenter,carrot,food
498,458992,"[0.35, 392.18, 460.67, 247.7]",59,640,480,7,bottomCenter,pizza,food
499,504711,"[144.68, 0.54, 432.96, 290.46]",61,483,640,1,topCenter,cake,food
500,211825,"[229.75, 192.0, 145.62, 155.33]",61,480,640,4,middleCenter,cake,food
501,117425,"[115.18, 240.73, 85.7, 124.14]",61,426,640,6,bottomLeft,cake,food
502,438774,"[414.47, 230.69, 79.45, 50.73]",61,425,640,5,middleRight,cake,food
503,74209,"[0.0, 233.11, 617.76, 246.89]",67,480,640,7,bottomCenter,dining table,furniture
504,90108,"[526.38, 254.56, 111.1, 166.11]",70,480,640,8,bottomRight,toilet,furniture
505,267903,"[355.16, 246.98, 169.44, 179.02]",70,426,640,8,bottomRight,toilet,furniture
506,568690,"[93.48, 281.65, 327.91, 349.48]",70,640,480,7,bottomCenter,toilet,furniture
507,32285,"[72.07, 231.36, 93.65, 170.34]",70,423,640,6,bottomLeft,toilet,furniture
508,564023,"[178.01, 405.58, 73.68, 116.19]",70,640,480,7,bottomCenter,toilet,furniture
509,581615,"[139.32, 386.03, 191.56, 235.1]",70,640,478,7,bottomCenter,toilet,furniture
510,210855,"[194.48, 254.56, 75.56, 136.5]",70,427,640,7,bottomCenter,toilet,furniture
511,314177,"[206.06, 557.19, 69.57, 41.75]",70,640,481,7,bottomCenter,toilet,furniture
512,311081,"[0.0, 533.3, 166.0, 106.26]",70,640,480,6,bottomLeft,toilet,furniture
513,27982,"[38.19, 92.86, 119.07, 229.91]",70,334,500,3,middleLeft,toilet,furniture
514,129322,"[157.2, 394.71, 89.98, 199.26]",70,640,480,7,bottomCenter,toilet,furniture
515,263796,"[183.38, 261.98, 170.31, 330.34]",70,640,480,7,bottomCenter,toilet,furniture
516,111951,"[449.11, 293.35, 190.89, 131.64]",70,425,640,8,bottomRight,toilet,furniture
517,550797,"[51.54, 214.9, 250.56, 390.88]",70,640,361,4,middleCenter,toilet,furniture
518,397327,"[131.46, 93.88, 167.92, 327.2]",70,427,640,4,middleCenter,toilet,furniture
519,163258,"[92.11, 218.75, 169.5, 261.25]",70,480,640,6,bottomLeft,toilet,furniture
520,58029,"[112.17, 353.58, 166.99, 124.42]",70,478,640,6,bottomLeft,toilet,furniture
521,489091,"[0.42, 303.56, 67.39, 97.41]",70,448,336,6,bottomLeft,toilet,furniture
522,560279,"[181.54, 149.68, 253.05, 455.21]",70,612,612,4,middleCenter,toilet,furniture
523,569917,"[1.44, 429.55, 135.5, 203.24]",70,640,480,6,bottomLeft,toilet,furniture
524,102644,"[33.71, 241.57, 137.08, 192.14]",70,500,375,6,bottomLeft,toilet,furniture
525,103585,"[313.55, 346.59, 46.67, 70.21]",70,640,425,5,middleRight,toilet,furniture
526,431140,"[1.08, 147.45, 266.43, 325.75]",70,480,640,3,middleLeft,toilet,furniture
527,455981,"[57.27, 5.87, 380.85, 564.11]",70,640,480,4,middleCenter,toilet,furniture
528,42276,"[59.68, 15.2, 94.6, 231.98]",70,500,375,0,topLeft,toilet,furniture
529,342295,"[216.57, 253.98, 116.43, 232.51]",70,500,333,8,bottomRight,toilet,furniture
530,514914,"[563.01, 168.57, 56.06, 55.23]",70,366,640,5,middleRight,toilet,furniture
531,571804,"[272.49, 188.53, 87.31, 124.73]",70,426,640,4,middleCenter,toilet,furniture
